2.328520000000000e-02	1.030804707733477e-09	1.722860499603457e-11	2.056640000000000e-03
2.422250000000000e-02	9.879398784851077e-10	1.540814694203394e-11	2.139560000000000e-03
2.519810000000000e-02	9.471059551733712e-10	1.823990513098229e-11	2.225870000000000e-03
2.621360000000000e-02	8.815676456359962e-10	1.650114524670975e-11	2.315710000000000e-03
2.727040000000000e-02	8.532376933137181e-10	1.822627385194793e-11	2.409220000000000e-03
2.837040000000000e-02	8.102748287665919e-10	1.652727431464694e-11	2.506550000000000e-03
2.951530000000000e-02	7.593476008856686e-10	1.632053205273598e-11	2.607850000000000e-03
3.070680000000000e-02	7.376910438944251e-10	1.682724971704812e-11	2.713280000000000e-03
3.194680000000000e-02	6.855840911434599e-10	1.725871156438886e-11	2.823020000000000e-03
3.323730000000000e-02	6.327406591909291e-10	1.808941020747151e-11	2.937230000000000e-03
3.458040000000000e-02	6.309056446971647e-10	2.027536661021323e-11	3.056110000000000e-03
3.597820000000000e-02	5.927145402524768e-10	2.143113878465243e-11	3.179830000000000e-03
3.743280000000000e-02	5.700875491828364e-10	2.875755816243855e-11	3.308600000000000e-03
3.894660000000000e-02	4.585671410868676e-10	2.360410097499490e-11	3.442630000000000e-03
4.052200000000000e-02	4.538227992536144e-10	2.588533094739260e-11	3.582130000000000e-03
4.216140000000000e-02	4.416552331401149e-10	3.203693305062002e-11	3.727320000000000e-03
4.381380000000000e-02	3.786391498866288e-10	6.586736635429276e-11	3.870070000000000e-03
4.386750000000000e-02	3.756773645318683e-10	3.274360330566978e-11	3.878440000000000e-03
4.556440000000000e-02	3.018439033354703e-10	5.381133627198444e-11	4.025340000000000e-03
4.564290000000000e-02	3.415500939875303e-10	3.478453102498931e-11	4.035740000000000e-03
4.738700000000000e-02	3.212656059330038e-10	4.482573145556142e-11	4.187010000000000e-03
4.749050000000000e-02	3.405285644098864e-10	3.953727161303524e-11	4.199450000000000e-03
4.928460000000000e-02	3.126058229938599e-10	4.094627768494545e-11	4.355360000000000e-03
4.941310000000000e-02	2.646018557127024e-10	4.410460169250236e-11	4.369860000000000e-03
5.126000000000000e-02	2.581417542956462e-10	3.604387699071060e-11	4.530650000000000e-03
5.141390000000000e-02	2.560452787504058e-10	4.544038041849332e-11	4.547220000000000e-03
5.331640000000000e-02	2.626782833441819e-10	3.378132596169229e-11	4.713160000000000e-03
5.349590000000000e-02	2.614236512956554e-10	5.135189335804790e-11	4.731840000000000e-03
5.545720000000000e-02	1.941617079254965e-10	2.905137685449576e-11	4.903190000000000e-03
5.768560000000000e-02	1.515499202245630e-10	2.722545822144284e-11	5.101060000000000e-03
6.000520000000000e-02	1.326021347818902e-10	2.501524927448428e-11	5.307090000000000e-03
6.241970000000000e-02	1.091069664279184e-10	2.341398185819829e-11	5.521600000000000e-03
6.493280000000000e-02	6.788614731243393e-11	2.137496884567075e-11	5.744960000000000e-03
6.754860000000000e-02	7.107572420359300e-11	1.875859566883002e-11	5.977540000000000e-03
7.027120000000001e-02	7.257144240842657e-11	2.070086641980918e-11	6.219710000000000e-03
7.310480000000000e-02	4.554729265224229e-11	2.073345778818779e-11	6.471870000000000e-03
7.605410000000000e-02	6.064766217516278e-11	2.065953081693024e-11	6.734460000000000e-03
7.912350000000000e-02	5.378347627340580e-11	2.033105784992217e-11	7.007900000000000e-03
8.231810000000001e-02	7.498151972116390e-11	2.375168608871542e-11	7.292650000000000e-03
8.910280000000000e-02	1.307195829429724e-10	2.614360142546005e-11	7.898050000000000e-03
9.270370000000000e-02	1.404867342967291e-10	3.395105926360738e-11	8.219720000000000e-03
9.645110000000000e-02	2.350386678788025e-10	3.247026120255213e-11	8.554770000000000e-03
1.003510000000000e-01	3.002112375079856e-10	3.803221944559638e-11	8.903760000000000e-03
1.044100000000000e-01	4.370517603217118e-10	5.132042503958225e-11	9.267320000000001e-03
1.086330000000000e-01	5.085808732012552e-10	5.437484847134425e-11	9.646070000000000e-03
1.130290000000000e-01	6.671323403723669e-10	6.770198930469580e-11	1.004070000000000e-02
1.176030000000000e-01	8.506798043053512e-10	7.814396259567835e-11	1.045180000000000e-02
1.223630000000000e-01	9.578461326054941e-10	8.578834420545243e-11	1.088030000000000e-02
1.273160000000000e-01	1.010406313675256e-09	9.216830964914979e-11	1.132690000000000e-02
1.324710000000000e-01	1.228972412881719e-09	1.165608175807219e-10	1.179230000000000e-02
1.378350000000000e-01	1.401399025302283e-09	1.289853349898516e-10	1.227750000000000e-02
1.434170000000000e-01	1.468692791854387e-09	1.399052793909021e-10	1.278330000000000e-02
1.492250000000000e-01	1.793025081708192e-09	1.577208319129310e-10	1.331070000000000e-02
1.552700000000000e-01	1.890431045597589e-09	1.814522024842452e-10	1.386080000000000e-02
1.615600000000000e-01	1.917519181864285e-09	1.889988039737338e-10	1.443460000000000e-02
1.681050000000000e-01	1.906931189311213e-09	1.963175708995280e-10	1.503310000000000e-02
1.749170000000000e-01	2.388959298937450e-09	2.421610905656470e-10	1.565770000000000e-02
1.820040000000000e-01	2.108629516722669e-09	2.513400004805191e-10	1.630960000000000e-02
1.893800000000000e-01	2.543405489946440e-09	2.918382640158690e-10	1.699010000000000e-02
1.970540000000000e-01	2.777757316250388e-09	4.052111742338042e-10	1.770060000000000e-02
2.050410000000000e-01	2.065251650831579e-09	3.716692940507192e-10	1.844280000000000e-02
2.133510000000000e-01	1.392949534409520e-09	3.941134075148706e-10	1.921810000000000e-02
2.219990000000000e-01	1.419914325454932e-09	5.484653133948292e-10	2.002840000000000e-02
2.309980000000000e-01	1.889640446281283e-09	6.395258443065759e-10	2.087540000000000e-02
2.403610000000000e-01	1.962793875738400e-09	6.100470014124218e-10	2.176120000000000e-02
2.501050000000000e-01	1.206391799434186e-09	9.785210970306650e-10	2.268780000000000e-02
2.602440000000000e-01	1.436211676358710e-09	1.053170216491102e-09	2.365760000000000e-02
2.707950000000000e-01	1.786574038360696e-09	1.047612235854588e-09	2.467290000000000e-02
2.817730000000000e-01	-1.533255895755867e-10	1.415962418584756e-09	2.573640000000000e-02
2.931980000000000e-01	8.899842204145048e-10	1.590769845691112e-09	2.685080000000000e-02
3.050850000000000e-01	1.466159794020743e-09	1.968561965961152e-09	2.801920000000000e-02
3.174550000000000e-01	3.553877198640146e-10	3.219547219838936e-09	2.924480000000000e-02
3.303270000000000e-01	-2.056798915493548e-09	3.829656734154756e-09	3.053120000000000e-02
